ID_Cabang,Nama_Cabang,URL_Maps,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Kategori,Jam_Operasional,Telepon,Website,Status_Tempat,Status_IMB,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Halal,Tingkat_Sengketa,Sewa_Tahunan_IDR,Tingkat_Sengketa_Encoded,Status_IMB_Encoded,Status_Halal_Encoded,Kategori_Encoded,Prediksi_Tingkat_Sengketa
GCN-0473,Mie Gacoan Pontianak - Khatulistiwa,https://www.google.com/maps/place/Mie+Gacoan+Pontianak+-+Khatulistiwa/data=!4m7!3m6!1s0x2e1d59004c5bca67:0x1e576b0ef0b0d34a!8m2!3d-0.0003286!4d109.3236574!16s%2Fg%2F11ykg61mtc!19sChIJZ8pbTABZHS4RStOw8A5rVx4?authuser=0&hl=id&rclk=1,"Jl. Khatulistiwa No.300A, Siantan Hilir, Kec. Pontianak Utara, Kota Pontianak, Kalimantan Barat 78243",Kota Pontianak,Kalimantan Barat,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-04-06,691,Tersertifikasi,Low,500000000,0,0,2,0,Low
GCN-0474,Mie Gacoan Balikpapan - Mt Haryono,https://www.google.com/maps/place/Mie+Gacoan+Balikpapan+-+MT+Haryono/data=!4m7!3m6!1s0x2df147000f0ae8d5:0xe238ee56e4c997a9!8m2!3d-1.2601199!4d116.8638339!16s%2Fg%2F11vz0zyvfh!19sChIJ1egKDwBH8S0RqZfJ5FbuOOI?authuser=0&hl=id&rclk=1,"Jl. Mt Haryono No.Kav 7, Damai, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114",Kota Balikpapan,Bali,4.6,19,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2028-10-10,878,Tersertifikasi,Low,720000000,0,2,2,0,Low
GCN-0475,Mie Gacoan Tambun Bungai - Kapuas,https://www.google.com/maps/place/Mie+Gacoan+Tambun+Bungai+-+Kapuas/data=!4m7!3m6!1s0x2de46f005ae8239d:0x8a0162e9ef4202c5!8m2!3d-3.0029559!4d114.3910099!16s%2Fg%2F11ynphvq7d!19sChIJnSPoWgBv5C0RxQJC7-liAYo?authuser=0&hl=id&rclk=1,"Jl. Tambun Bungai No.17B, Rt.01, Dalam, Kec. Selat, Kabupaten Kapuas, Kalimantan Tengah 73514",Kabupaten Kapuas,Kalimantan Tengah,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,instagram.com,Buka,Approved,2026-10-21,158,Tersertifikasi,Low,560000000,0,0,2,0,Low
GCN-0476,Mie Gacoan Bontang,https://www.google.com/maps/place/Mie+Gacoan+Bontang/data=!4m7!3m6!1s0x320a0d0000e92bb3:0x577f44df9da2abc0!8m2!3d0.1297995!4d117.4844251!16s%2Fg%2F11wqw3v69q!19sChIJsyvpAAANCjIRwKuind9Ef1c?authuser=0&hl=id&rclk=1,"Jl. Imam Bonjol, Tj. Laut, Kec. Bontang Sel., Kota Bontang, Kalimantan Timur 75325",Kota Bontang,Kalimantan Timur,4.9,43,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2028-09-05,843,Tersertifikasi,Low,700000000,0,2,2,0,Low
GCN-0477,Mie Gacoan Balikpapan - Soekarno Hatta,https://www.google.com/maps/place/Mie+Gacoan+Balikpapan+-+Soekarno+Hatta/data=!4m7!3m6!1s0x2df1490005932def:0x6026a133e028483!8m2!3d-1.208621!4d116.870953!16s%2Fg%2F11ydb_xfy3!19sChIJ7y2TBQBJ8S0Rg4QCPhNqAgY?authuser=0&hl=id&rclk=1,"Qvrc+H94, Jl. Soekarno Hatta, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur",Kota Balikpapan,Bali,4.8,19,Restoran Mie,Buka 24 jam,0895-0554-8023,Tidak Ada,Buka,Approved,2028-10-20,888,Tersertifikasi,Low,590000000,0,0,2,0,Low
GCN-0478,Mie Gacoan - Tanah Bumbu,https://www.google.com/maps/place/Mie+Gacoan+-+Tanah+bumbu/data=!4m7!3m6!1s0x2de63b0007a153f3:0xce14113cd09d32c3!8m2!3d-3.7796248!4d115.3962952!16s%2Fg%2F11yp7rfz1k!19sChIJ81OhBwA75i0RwzKd0DwRFM4?authuser=0&hl=id&rclk=1,"Makmur Jaya, Kec. Satui, Kabupaten Tanah Bumbu, Kalimantan Selatan 72276",Kabupaten Tanah Bumbu,Kalimantan Selatan,4.9,697,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2028-12-05,934,Tersertifikasi,Medium,320000000,1,0,2,0,Medium
GCN-0479,Mie Gacoan - Landasan Ulin Banjarbaru,https://www.google.com/maps/place/Mie+Gacoan+-+Landasan+Ulin+Banjarbaru/data=!4m7!3m6!1s0x2de683004276047b:0x11b8b071d86c4e82!8m2!3d-3.4485477!4d114.7856575!16s%2Fg%2F11wy93cbhf!19sChIJewR2QgCD5i0Rgk5s2HGwuBE?authuser=0&hl=id&rclk=1,"Jl. Bina Putra No.34, Kelurahan Guntung Payung, Kec. Landasan Ulin, Kota Banjar Baru, Kalimantan Selatan 70721",Kota Banjar Baru,Kalimantan Selatan,4.8,697,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-08-01,442,Tersertifikasi,Medium,180000000,1,0,2,0,Medium
GCN-0480,Mie Gacoan Tenggarong - Kh Ahmad Muksin,https://www.google.com/maps/place/Mie+Gacoan+Tenggarong+-+KH+Ahmad+Muksin/data=!4m7!3m6!1s0x2df67b007811f1ef:0x9463c86d6b5e4f13!8m2!3d-0.4294029!4d116.994464!16s%2Fg%2F11yvxlt3_l!19sChIJ7_EReAB79i0RE09ea23IY5Q?authuser=0&hl=id&rclk=1,"Hxcv+7Qg, Jl. K.H. Ahmad Muksin, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513",Kabupaten Kutai Kartanegara,Bali,4.8,19,Restoran Mie,08.00 hingga 23.00,0813-4805-8710,Tidak Ada,Buka,Approved,2027-03-12,300,Tersertifikasi,Low,570000000,0,0,2,0,Low
GCN-0481,"Mie Gacoan Gusti Hamzah, Sambas","https://www.google.com/maps/place/Mie+Gacoan+Gusti+Hamzah,+Sambas/data=!4m7!3m6!1s0x31e4b90064ca75af:0x2932191dce21acb0!8m2!3d1.3625917!4d109.3026152!16s%2Fg%2F11yqcvtpwv!19sChIJr3XKZAC55DERsKwhzh0ZMik?authuser=0&hl=id&rclk=1","Jl. Gusti Hamzah No.75C, Durian, Kec. Sambas, Kabupaten Sambas, Kalimantan Barat 79462",Kabupaten Sambas,Kalimantan Barat,4.9,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-05-03,352,Tersertifikasi,Low,570000000,0,0,2,0,Low
GCN-0482,Mie Gacoan - Tjilik Riwut Palangka Raya,https://www.google.com/maps/place/Mie+Gacoan+-+Tjilik+Riwut+Palangka+Raya/data=!4m7!3m6!1s0x2dfcb3003d428353:0x17817c8670ed527!8m2!3d-2.1852344!4d113.8922658!16s%2Fg%2F11x0twbl0w!19sChIJU4NCPQCz_C0RJ9UOZ8gXeAE?authuser=0&hl=id&rclk=1,"Jl. Tjilik Riwut No.Km 4, Bukit Tunggal, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874",Kota Palangka Raya,Kalimantan Tengah,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2028-02-29,654,Tersertifikasi,Medium,310000000,1,2,2,0,Medium
GCN-0483,Mie Gacoan - George Obos Palangka Raya,https://www.google.com/maps/place/Mie+Gacoan+-+George+Obos+Palangka+Raya/data=!4m7!3m6!1s0x2dfcb30025d4ffdb:0xd485b70c4fb161bb!8m2!3d-2.2248464!4d113.9039618!16s%2Fg%2F11x6jh28t3!19sChIJ2__UJQCz_C0Ru2GxTwy3hdQ?authuser=0&hl=id&rclk=1,"Jl. G. Obos, Menteng, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 73111",Kota Palangka Raya,Dki Jakarta,4.8,2,Restoran Mie,Buka 24 jam,0812-1635-2018,Tidak Ada,Buka,Approved,2026-08-07,83,Tersertifikasi,Low,380000000,0,0,2,0,Low
GCN-0484,Mie Gacoan Ketapang R. Suprapto,https://www.google.com/maps/place/Mie+Gacoan+Ketapang+R.+Suprapto/data=!4m7!3m6!1s0x2e0519002cf172cd:0x82e41a04040ff2ea!8m2!3d-1.8371677!4d109.9675593!16s%2Fg%2F11m6p6s6qb!19sChIJzXLxLAAZBS4R6vIPBAQa5II?authuser=0&hl=id&rclk=1,"5X79+423, Jl. R. Suprapto, Sampit, Kec. Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78811",Kabupaten Ketapang,Kalimantan Barat,4.9,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-12-26,224,Proses Perpanjangan,Low,390000000,0,0,1,0,Low
GCN-0485,Mie Gacoan Sampit,https://www.google.com/maps/place/Mie+Gacoan+Sampit/data=!4m7!3m6!1s0x2de2bf007fc5e663:0xfb3dfe55687d4331!8m2!3d-2.5418659!4d112.9496321!16s%2Fg%2F11lywtqj1h!19sChIJY-bFfwC_4i0RMUN9aFX-Pfs?authuser=0&hl=id&rclk=1,"Fw5X+7V2, Jl. H.M. Arsyad, Mentawa Baru Hulu, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74311",Kabupaten Kotawaringin Timur,Kalimantan Tengah,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-08-09,85,Tersertifikasi,Low,520000000,0,0,2,0,Low
GCN-0486,Mie Gacoan - Kandangan,https://www.google.com/maps/place/Mie+Gacoan+-+Kandangan/data=!4m7!3m6!1s0x2de50b00140b8ff5:0xcc7e46b86cfad6fe!8m2!3d-2.7913574!4d115.2634974!16s%2Fg%2F11mypg3p4t!19sChIJ9Y8LFAAL5S0R_tb6bLhGfsw?authuser=0&hl=id&rclk=1,"6757+F95 Alamat, Terdekat:, Kec. Kandangan, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan",Kabupaten Hulu Sungai Selatan,Kalimantan Selatan,5.0,697,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Bermasalah,2026-12-01,199,Tersertifikasi,Low,300000000,0,1,2,0,Low
GCN-0487,Mie Gacoan Singkawang Diponegoro,https://www.google.com/maps/place/Mie+Gacoan+Singkawang+Diponegoro/data=!4m7!3m6!1s0x31e3730054766b63:0x3099f017668192a9!8m2!3d0.8971736!4d108.9787819!16s%2Fg%2F11x1pl1bjl!19sChIJY2t2VABz4zERqZKBZhfwmTA?authuser=0&hl=id&rclk=1,"Jl. P. Diponegoro, Rt.051/Rw.016, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat 79123",Kota Singkawang,Kalimantan Barat,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-04-05,690,Tersertifikasi,Low,160000000,0,0,2,0,Low
GCN-0488,Mie Gacoan - Barabai,https://www.google.com/maps/place/Mie+Gacoan+-+Barabai/data=!4m7!3m6!1s0x2de56d0006ae6ae7:0x8630ed758110797a!8m2!3d-2.5923539!4d115.3716323!16s%2Fg%2F11yfs6sv41!19sChIJ52quBgBt5S0RenkQgXXtMIY?authuser=0&hl=id&rclk=1,"C95C+3M2, Bukat, Kec. Barabai, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan",Kabupaten Hulu Sungai Tengah,Kalimantan Selatan,4.9,697,Restoran Mie,Buka 24 jam,Tidak Ada,dsppa.smartnusantara.com,Buka,Approved,2026-06-29,44,Proses Perpanjangan,Low,170000000,0,0,1,0,Low
GCN-0489,Mie Gacoan Pangkalan Bun,https://www.google.com/maps/place/Mie+Gacoan+Pangkalan+Bun/data=!4m7!3m6!1s0x2e08ef006af8a1e5:0x9d6baf5fabe35b92!8m2!3d-2.6938248!4d111.6383915!16s%2Fg%2F11wwg8gqq8!19sChIJ5aH4agDvCC4Rklvjq1-va50?authuser=0&hl=id&rclk=1,"8J4Q+C8X, Madurejo, Kec. Arut Sel., Kabupaten Kotawaringin Barat, Kalimantan Tengah 74112",Kabupaten Kotawaringin Barat,Kalimantan Tengah,4.8,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,pestaporaabadi.co.id,Buka,Approved,2026-04-13,0,Proses Perpanjangan,Low,540000000,0,0,1,0,Low
GCN-0490,Mie Gacoan - H Isa Iii,https://www.google.com/maps/place/Mie+Gacoan+-+H+ISA+III/data=!4m7!3m6!1s0x320df50062cf666d:0x562f7e0db37c69a4!8m2!3d2.1471449!4d117.4980659!16s%2Fg%2F11xyccls9t!19sChIJbWbPYgD1DTIRpGl8sw1-L1Y?authuser=0&hl=id&rclk=1,"Jl. H.M. Isa Iii No.57A, Tj. Redeb, Kec. Tj. Redeb, Kabupaten Berau, Kalimantan Timur 77311",Kabupaten Berau,Kalimantan Timur,4.8,1,Restoran Mie,Buka 24 jam,0822-3303-7303,chat.whatsapp.com,Buka,Approved,2028-05-22,737,Tersertifikasi,Medium,780000000,1,0,2,0,Medium
GCN-0491,Mie Gacoan - Tanjung Tabalong,https://www.google.com/maps/place/Mie+Gacoan+-+Tanjung+Tabalong/data=!4m7!3m6!1s0x2dfab3006556c9bf:0x79959384b19b538d!8m2!3d-2.1768662!4d115.4302161!16s%2Fg%2F11xp0pknyh!19sChIJv8lWZQCz-i0RjVObsYSTlXk?authuser=0&hl=id&rclk=1,"Rcfj+734, Mabu'Un, Kec. Murung Pudak, Kabupaten Tabalong, Kalimantan Selatan 71571",Kabupaten Tabalong,Kalimantan Selatan,4.9,697,Restoran Mie,Buka 24 jam,0812-5549-3346,dsppa.smartnusantara.com,Buka,Approved,2027-12-20,583,Tersertifikasi,Low,160000000,0,0,2,0,Low
GCN-0492,Mie Gacoan Sangatta - Jalan Margo Santoso Ii,https://www.google.com/maps/place/Mie+Gacoan+Sangatta+-+Jalan+Margo+Santoso+II/data=!4m7!3m6!1s0x320a35000393b3c5:0x93b9609d28dea12e!8m2!3d0.5094903!4d117.5412665!16s%2Fg%2F11x63_vmml!19sChIJxbOTAwA1CjIRLqHeKJ1guZM?authuser=0&hl=id&rclk=1,"Jl. Margo Santoso Ii, Rt.018/Rw.00, Sangatta Utara, Kec. Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683",Kabupaten Kutai Timur,Bali,4.8,19,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-04-16,0,Proses Perpanjangan,Low,200000000,0,0,1,0,Low
GCN-0493,Mie Gacoan - Kab. Tapin Hasan Basri,https://www.google.com/maps/place/Mie+Gacoan+-+Kab.+Tapin+Hasan+Basri/data=!4m7!3m6!1s0x2de5a5003df5a37d:0xf9ecc7eaeccfeeca!8m2!3d-2.9306384!4d115.1590223!16s%2Fg%2F11xv_1b33y!19sChIJfaP1PQCl5S0Ryu7P7OrH7Pk?authuser=0&hl=id&rclk=1,"3595+Qj6, Jl. Brigjend H. Hasan Basri, Rantau Kiwa, Kec. Tapin Utara, Kabupaten Tapin, Kalimantan Selatan 71152",Kabupaten Tapin,Kalimantan Selatan,4.9,697,Restoran Mie,Buka 24 jam,Tidak Ada,dsppa.smartnusantara.com,Buka,In Progress,2026-12-14,212,Tersertifikasi,Low,630000000,0,2,2,0,Low
GCN-0494,Mie Gacoan & Mpek Mpek,https://www.google.com/maps/place/Mie+Gacoan+%26+Mpek+mpek/data=!4m7!3m6!1s0x2de68343a0cdf367:0x65f7b1b7141c72f1!8m2!3d-3.4593771!4d114.7933997!16s%2Fg%2F11p0wrjfhh!19sChIJZ_PNoEOD5i0R8XIcFLex92U?authuser=0&hl=id&rclk=1,"Pertokoan 13, Jl. Guntung Manggis, Guntungmanggis, Kec. Landasan Ulin, Kota Banjar Baru, Kalimantan Selatan 70721",Kota Banjar Baru,Kalimantan Selatan,4.6,697,Restoran Mie,10.00 hingga 22.00,0823-2521-5286,Tidak Ada,Buka,Approved,2027-03-28,316,Menunggu Audit,Medium,500000000,1,0,0,0,Medium
GCN-0495,Mie Gacoan - Raya Batulicin,https://www.google.com/maps/place/Mie+Gacoan+-+Raya+Batulicin/data=!4m7!3m6!1s0x2de8b714f7c85119:0x9a2973ecf6efe99b!8m2!3d-3.4556489!4d116.0001131!16s%2Fg%2F11m6x9v8jx!19sChIJGVHI9xS36C0Rm-nv9uxzKZo?authuser=0&hl=id&rclk=1,"Jl. Raya Batulicin, Rt.14/Rw.03, Batulicin, Kec. Batulicin, Kabupaten Tanah Bumbu, Kalimantan Selatan 72271",Kabupaten Tanah Bumbu,Kalimantan Selatan,4.7,697,Restoran Mie,Buka 24 jam,0881-0246-96862,Tidak Ada,Buka,Approved,2027-09-30,502,Tersertifikasi,High (Butuh Eskalasi),420000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0496,Mie Gacoan - Pelaihari,https://www.google.com/maps/place/MIE+GACOAN+-+PELAIHARI/data=!4m7!3m6!1s0x2de6f100436d1c53:0x5b772a14f04a6bf8!8m2!3d-3.7937733!4d114.7815735!16s%2Fg%2F11n4492pkq!19sChIJUxxtQwDx5i0R-GtK8BQqd1s?authuser=0&hl=id&rclk=1,"6Q4J+Fjw, Jl. Kh. Mansyur, Balerjo, Kec. Pelaihari, Kabupaten Tanah Laut, Kalimantan Selatan",Kabupaten Tanah Laut,Kalimantan Selatan,1.0,697,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2027-03-18,306,Proses Perpanjangan,Low,760000000,0,2,1,0,Low
GCN-0497,Mie Gacoan D. I. Pandjaitan,https://www.google.com/maps/place/Mie+Gacoan+D.+I.+Pandjaitan/data=!4m7!3m6!1s0x2df5d7006faba099:0xd6be34d3d9fcd89b!8m2!3d-0.4602456!4d117.187552!16s%2Fg%2F11xtfjm8lw!19sChIJmaCrbwDX9S0Rm9j82dM0vtY?authuser=0&hl=id&rclk=1,"G5Qp+Vxc, Mugirejo, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75243",Kota Samarinda,Kalimantan Timur,4.6,1,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-04-06,0,Tersertifikasi,Low,720000000,0,0,2,0,Low
GCN-0498,Mie Gacoan - Tanah Laut,https://www.google.com/maps/place/MIE+GACOAN+-+TANAH+LAUT/data=!4m7!3m6!1s0x2de6f1005fe8c1cb:0x1049a0e66d7a92f5!8m2!3d-3.7936404!4d114.7815929!16s%2Fg%2F11mzqbw2fv!19sChIJy8HoXwDx5i0R9ZJ6beagSRA?authuser=0&hl=id&rclk=1,"6Q4J+Gj2, Angsau, Kec. Pelaihari, Kabupaten Tanah Laut, Kalimantan Selatan 70815",Kabupaten Tanah Laut,Kalimantan Selatan,1.0,697,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-09-22,129,Tersertifikasi,Medium,720000000,1,0,2,0,Medium
GCN-0499,Mie Gacoan Kedai Farah,https://www.google.com/maps/place/Mie+gacoan+Kedai+Farah/data=!4m7!3m6!1s0x2df681b4791776e7:0xdd04a437e7993bb3!8m2!3d-0.5618837!4d117.1690387!16s%2Fg%2F11lf3k5xbf!19sChIJ53YXebSB9i0RszuZ5zekBN0?authuser=0&hl=id&rclk=1,"Jl. Trikora, Rw. Makmur, Kec. Palaran, Kota Samarinda, Kalimantan Timur 75243",Kota Samarinda,Kalimantan Timur,5.0,1,Restoran Mie,Buka 24 jam,0857-0114-1875,Tidak Ada,Buka,Approved,2028-02-26,651,Tersertifikasi,Low,440000000,0,0,2,0,Low
GCN-0500,Mie Gacoan Setsathot,https://www.google.com/maps/place/Mie+gacoan+setsathot/data=!4m7!3m6!1s0x2de681396b033d69:0x429632f1a9023588!8m2!3d-3.4029132!4d114.8471766!16s%2Fg%2F11wwqn1c7d!19sChIJaT0DazmB5i0RiDUCqfEylkI?authuser=0&hl=id&rclk=1,"Al Karomah Sebelum Trowongan Jembatan, Jl. Samping Mesjid, Antasan Darussalam, Kec. Martapura, Kabupaten Banjar, Kalimantan Selatan 70613",Kabupaten Banjar,Kalimantan Selatan,5.0,697,Restoran Mie,01.00 hingga 06.00,0895-4197-10705,Tidak Ada,Buka,Approved,2026-04-24,0,Tersertifikasi,Low,670000000,0,0,2,0,Low
GCN-0501,Mie Gacoan & Seblak Prasmanan,https://www.google.com/maps/place/mie+gacoan+%26+seblak+prasmanan/data=!4m7!3m6!1s0x2de681000dfab687:0x1f489d3cabea4fa6!8m2!3d-3.4486522!4d114.8391686!16s%2Fg%2F11y4h72bt5!19sChIJh7b6DQCB5i0Rpk_qqzydSB8?authuser=0&hl=id&rclk=1,"Hr2Q+Gmm, Jl. Intansari, Loktabat Sel., Kec. Banjarbaru Selatan, Kota Banjar Baru, Kalimantan Selatan 70714",Kota Banjar Baru,Kalimantan Selatan,4.3,697,Restoran Mie,18.00 hingga 00.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-09-11,118,Tersertifikasi,Low,300000000,0,0,2,0,Low
GCN-0502,Mie Gacoan Palu,https://www.google.com/maps/place/Mie+Gacoan+Palu/data=!4m7!3m6!1s0x2d8bed000d33435d:0x89f161618bbb6db8!8m2!3d-0.8967533!4d119.8870376!16s%2Fg%2F11vwz53cy7!19sChIJXUMzDQDtiy0RuG27i2Fh8Yk?authuser=0&hl=id&rclk=1,"Jl. Sisingamangaraja No.58, Besusu Tim., Kec. Palu Tim., Kota Palu, Sulawesi Tengah 94118",Kota Palu,Sulawesi Tengah,4.5,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-03-30,0,Tersertifikasi,Low,200000000,0,0,2,0,Low
GCN-0503,Mie Gacoan Batakan,https://www.google.com/maps/place/Mie+gacoan+Batakan/data=!4m7!3m6!1s0x2df14500757c87bb:0x69fef6bb6a2dd700!8m2!3d-1.2468894!4d116.9372467!16s%2Fg%2F11xzxndr5_!19sChIJu4d8dQBF8S0RANctarv2_mk?authuser=0&hl=id&rclk=1,"Qw3P+6Vx, Manggar, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur 76116",Kota Balikpapan,Bali,4.3,19,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-07-09,419,Tersertifikasi,High (Butuh Eskalasi),710000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0504,Me Gacoan 2,https://www.google.com/maps/place/Me+Gacoan+2/data=!4m7!3m6!1s0x2df67f003fbdc003:0x7977c3102d0d4a42!8m2!3d-0.4765968!4d117.1589992!16s%2Fg%2F11lnpssk3j!19sChIJA8C9PwB_9i0RQkoNLRDDd3k?authuser=0&hl=id&rclk=1,"Jl. Ahmad Yani No.1, Sungai Pinang Dalam, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75242",Kota Samarinda,Kalimantan Timur,4.4,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-07-29,74,Tersertifikasi,Medium,650000000,1,0,2,0,Medium
GCN-0505,Mie Nyelekit Amuntai (Mie Gacoan),https://www.google.com/maps/place/Mie+Nyelekit+Amuntai+%28Mie+Gacoan%29/data=!4m7!3m6!1s0x2de539005272360b:0xedb618da847b58ad!8m2!3d-2.4059707!4d115.2440651!16s%2Fg%2F11wh493d08!19sChIJCzZyUgA55S0RrVh7hNoYtu0?authuser=0&hl=id&rclk=1,"Bayur, Kec. Haur Gading, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471",Kabupaten Hulu Sungai Utara,Kalimantan Selatan,5.0,697,Restoran Mie,Buka 24 jam,0878-2852-9395,instagram.com,Buka,In Progress,2027-12-01,564,Tersertifikasi,Medium,450000000,1,2,2,0,Medium
GCN-0506,Rombong Mie Gacoan Mantuil,https://www.google.com/maps/place/Rombong+Mie+Gacoan+Mantuil/data=!4m7!3m6!1s0x2de421001e665be9:0x967c083dd006bd7b!8m2!3d-3.3487528!4d114.5633203!16s%2Fg%2F11ytlh_tw4!19sChIJ6VtmHgAh5C0Re70G0D0IfJY?authuser=0&hl=id&rclk=1,"Jalan Mantuil Raya No.02, Mantuil, Kec. Banjarmasin Sel., Kota Banjarmasin, Kalimantan Selatan 70244",Kota Banjarmasin,Kalimantan Selatan,4.7,697,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2027-04-25,344,Tersertifikasi,Low,300000000,0,2,2,0,Low
GCN-0507,Boos Boba Mie Ngacoan,https://www.google.com/maps/place/Boos+Boba+Mie+Ngacoan/data=!4m7!3m6!1s0x2dfcb3685241cd89:0xd62e0d4776091942!8m2!3d-2.21734!4d113.9077464!16s%2Fg%2F11tn49k173!19sChIJic1BUmiz_C0RQhkJdkcNLtY?authuser=0&hl=id&rclk=1,"Jl. Mangku Rambang, Menteng, Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah 74874",Kota Palangka Raya,Dki Jakarta,4.1,2,Restoran Mie,09.30 hingga 21.00,0857-5407-0588,Tidak Ada,Buka,Approved,2026-04-29,0,Tersertifikasi,Low,670000000,0,0,2,0,Low
GCN-0508,Mie Gacoan Chilli Oil ( Raja Bubble Drink ),https://www.google.com/maps/place/Mie+Gacoan+Chilli+Oil+%28+Raja+Bubble+Drink+%29/data=!4m7!3m6!1s0x320eb30071587aef:0x1de52e9dfb172085!8m2!3d1.0882344!4d116.89629!16s%2Fg%2F11ys2ymkwj!19sChIJ73pYcQCzDjIRhSAX-50u5R0?authuser=0&hl=id&rclk=1,"Jl. Samarinda - Berau No.Sp 1, Wanasari, Kec. Kongbeng, Kabupaten Kutai Timur, Kalimantan Timur 75655",Kabupaten Kutai Timur,Bali,4.8,19,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-05-07,722,Tersertifikasi,Low,470000000,0,0,2,0,Low
GCN-0509,Mie Hazacoan,https://www.google.com/maps/place/Mie+Hazacoan/data=!4m7!3m6!1s0x2de6814b6e96b669:0xd31772012e9fbd02!8m2!3d-3.4355383!4d114.8603402!16s%2Fg%2F11sv6zcmxd!19sChIJabaWbkuB5i0RAr2fLgFyF9M?authuser=0&hl=id&rclk=1,"Hv76+R39, Jl. Pendidikan, Mentaos, Kec. Banjarbaru Utara, Kota Banjar Baru, Kalimantan Selatan 70714",Kota Banjar Baru,Kalimantan Selatan,4.0,697,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2027-02-08,268,Tersertifikasi,Low,510000000,0,2,2,0,Low
GCN-0510,Mie Ngacoan Milla,https://www.google.com/maps/place/Mie+Ngacoan+Milla/data=!4m7!3m6!1s0x32138b338eedd3c5:0x36e9938a8b017017!8m2!3d3.3109423!4d117.6244422!16s%2Fg%2F11v3_0sjmn!19sChIJxdPtjjOLEzIRF3ABi4qT6TY?authuser=0&hl=id&rclk=1,"Jl. Gn. Amal, Rt.11/Rw.No 87, Kp. Enam, Kec. Tarakan Tim., Kota Tarakan, Kalimantan Utara 77123",Kota Tarakan,Kalimantan Utara,5.0,8,Restoran Mie,07.25 hingga 21.15,0851-7247-5766,Tidak Ada,Buka,Approved,2028-09-04,842,Proses Perpanjangan,Low,230000000,0,0,1,0,Low
